SeqID,County,ID,State,Route,Order,Direction,Notes,LumpID,Parent,Mileage Notes,SliverID,County2,State2,Manual Miles,Miles
2371,Cumberland,1188,ME,I.95,97,SN,,,,,,Cumberland,ME,,34.4
2372,Androscoggin,1186,ME,I.95,98,SN,,,,,,Androscoggin,ME,,16.8
2373,Kennebec,1191,ME,I.95,99,SN,Reentry from North,,,,2007,Kennebec,ME,,40.94
2374,Somerset,1198,ME,I.95,100,SN,Reentry from North,,,,2008,Somerset,ME,2.4,2.4
2375,Kennebec,1191,ME,I.95,101,SN,Reentry from South,,,,3007,Kennebec,ME,8.26,8.26
2376,Waldo,1199,ME,I.95,102,SN,,,,,,Waldo,ME,,0.8
2377,Somerset,1198,ME,I.95,103,SN,Reentry from South,,,,3008,Somerset,ME,,14.4
2378,Penobscot,1195,ME,I.95,104,SN,,,,,,Penobscot,ME,,106
2379,Aroostook,1187,ME,I.95,105,SN,,,,,,Aroostook,ME,,42.3
2380,Muskegon,1301,MI,I.96,1,WE,,,,,,Muskegon,MI,,5.4
2381,Ottawa,1310,MI,I.96,2,WE,,,,,,Ottawa,MI,,19.4
2382,Kent,1281,MI,I.96,3,WE,,,,,,Kent,MI,,30.2
2383,Ionia,1274,MI,I.96,4,WE,,,,,,Ionia,MI,,25.5
2384,Clinton,1259,MI,I.96,5,WE,,,,,,Clinton,MI,,10.1
2385,Eaton,1263,MI,I.96,6,WE,,,,,,Eaton,MI,,9.6
2386,Ingham,1273,MI,I.96,7,WE,,,,,,Ingham,MI,,23.7
2387,Livingston,1287,MI,I.96,8,WE,,,,,,Livingston,MI,,27.3
2388,Oakland,1303,MI,I.96,9,WE,,,,,,Oakland,MI,,15.3
2389,Wayne,1322,MI,I.96,10,WE,,,,,,Wayne,MI,,23.8
2390,Anne Arundel,1203,MD,I.97,1,SN,,,,W,,Anne Arundel,MD,17.62,17.3
2391,Alameda,193,CA,I.980,1,SN,,,,W,,Alameda,CA,2.03,1.9
2392,Gwinnett,461,GA,I.985,1,SN,,,,,,Gwinnett,GA,,7.5
2393,Hall,463,GA,I.985,2,SN,,,,,,Hall,GA,,16.7
2394,Bedford,2263,PA,I.99,1,SN,,,,,,Bedford,PA,,14.5
2395,Blair,2265,PA,I.99,2,SN,,,,,,Blair,PA,,41.8
2396,Centre,2272,PA,I.99,3,SN,,,,,,Centre,PA,,29.8
2397,Gap,7777,PA,I.99,4,SN,,,,,,Gap,Gap,,0
2398,Steuben,1889,NY,I.99,5,SN,,,,,,Steuben,NY,,12.6
2399,Erie,1853,NY,I.990,1,WE,,,,W,,Erie,NY,6.35,6
2400,Monroe,371,FL,US.1,1,SN,,,,GE,,Monroe,FL,112.6,114.5
2401,Miami-Dade,370,FL,US.1,2,SN,,,,GE,,Miami-Dade,FL,59.66,59.7
2402,Broward,333,FL,US.1,3,SN,,,,GE,,Broward,FL,25.66,25.7
2403,Palm Beach,377,FL,US.1,4,SN,,,,GE,,Palm Beach,FL,45.66,45.7
2404,Martin,369,FL,US.1,5,SN,,,,GE,,Martin,FL,23.91,23.9
2405,St. Lucie,383,FL,US.1,6,SN,,,,GE,,St. Lucie,FL,21.1,21.1
2406,Indian River,357,FL,US.1,7,SN,,,,GE,,Indian River,FL,22.08,22.1
2407,Brevard,332,FL,US.1,8,SN,,,,GE,,Brevard,FL,69.36,69.4
2408,Volusia,391,FL,US.1,9,SN,,,,GE,,Volusia,FL,44.95,44.9
2409,Flagler,344,FL,US.1,10,SN,,,,GE,,Flagler,FL,23.4,23.4
2410,St. Johns,382,FL,US.1,11,SN,,,,GE,,St. Johns,FL,34.39,34.4
2411,Duval,342,FL,US.1,12,SN,,,,GE,,Duval,FL,35.58,35.6
2412,Nassau,372,FL,US.1,13,SN,,,,GE,,Nassau,FL,22.24,22.2
2413,Charlton,418,GA,US.1,14,SN,,,,GE,,Charlton,GA,19.25,19.3
2414,Ware,542,GA,US.1,15,SN,,,,GE,,Ware,GA,36.72,36.7
2415,Bacon,397,GA,US.1,16,SN,,,,GE,,Bacon,GA,17.88,17.9
2416,Appling,395,GA,US.1,17,SN,,,,GE,,Appling,GA,21.22,21.2
2417,Toombs,532,GA,US.1,18,SN,,,,GE,,Toombs,GA,26.08,26.1
2418,Emanuel,447,GA,US.1,19,SN,,,,GE,,Emanuel,GA,39.91,39.9
2419,Jefferson,475,GA,US.1,20,SN,,,,GE,,Jefferson,GA,35.73,35.7
2420,Richmond,515,GA,US.1,21,SN,,,,GE,,Richmond,GA,26.64,26.6
2421,Aiken,2410,SC,US.1,22,SN,,,,GE,,Aiken,SC,40.04,40
2422,Saluda,2449,SC,US.1,23,SN,,,,GE,,Saluda,SC,2.23,2.2
2423,Lexington,2440,SC,US.1,24,SN,,,,GE,,Lexington,SC,31.72,31.7
2424,Richland,2448,SC,US.1,25,SN,,,,GE,,Richland,SC,18.36,18.4
2425,Kershaw,2436,SC,US.1,26,SN,Reentry from East,,,GE,2001,Kershaw,SC,37.02,36.9
2426,Chesterfield,2421,SC,US.1,27,SN,Reentry from East,,,GE,2001,Chesterfield,SC,0.12,0.1
2427,Kershaw,2436,SC,US.1,28,SN,Reentry from West,,,GE,3001,Kershaw,SC,0.06,0.1
2428,Chesterfield,2421,SC,US.1,29,SN,Reentry from West,,,GE,3002,Chesterfield,SC,34.1,34.2
2429,Marlboro,2442,SC,US.1,30,SN,,,,GE,,Marlboro,SC,7.58,7.6
2430,Richmond,1977,NC,US.1,31,SN,,,,GE,,Richmond,NC,31.45,31.4
2431,Moore,1963,NC,US.1,32,SN,,,,GE,,Moore,NC,26.11,26.1
2432,Lee,1953,NC,US.1,33,SN,,,,GE,,Lee,NC,22.27,22.3
2433,Chatham,1919,NC,US.1,34,SN,,,,GE,,Chatham,NC,6.65,6.7
2434,Wake,1992,NC,US.1,35,SN,,,,GE,,Wake,NC,42.66,42.7
2435,Franklin,1935,NC,US.1,36,SN,,,,GE,,Franklin,NC,11.92,11.9
2436,Vance,1991,NC,US.1,37,SN,,,,GE,,Vance,NC,20.27,20.3
2437,Warren,1993,NC,US.1,38,SN,,,,GE,,Warren,NC,13.96,14
2438,Mecklenburg,3018,VA,US.1,39,SN,,,,GE,,Mecklenburg,VA,22.15,22.1
2439,Brunswick,2948,VA,US.1,40,SN,,,,GE,,Brunswick,VA,20.76,20.8
2440,Dinwiddie,2971,VA,US.1,41,SN,,1,1,GE,,Dinwiddie,VA,25.57,25.6
2441,"Petersburg, City of",2973,VA,US.1,42,SN,,1,,GE,,"Petersburg, City of",VA,3.4,3.4
2442,"Colonial Heights, City of",2962,VA,US.1,43,SN,,2,,GE,,"Colonial Heights, City of",VA,3.31,3.3
2443,Chesterfield,2960,VA,US.1,44,SN,,2,1,GE,,Chesterfield,VA,12.58,12.6
2444,"Richmond, City of",2999,VA,US.1,45,SN,,3,,GE,,"Richmond, City of",VA,10.31,10.3
2445,Henrico,2997,VA,US.1,46,SN,,3,1,GE,,Henrico,VA,5.46,5.5
2446,Hanover,2996,VA,US.1,47,SN,,,,GE,,Hanover,VA,14.76,14.8
2447,Caroline,2954,VA,US.1,48,SN,,,,GE,,Caroline,VA,14.78,14.8
2448,Spotsylvania,3066,VA,US.1,49,SN,,4,1,GE,,Spotsylvania,VA,12.76,12.8
2449,"Fredericksburg, City of",3068,VA,US.1,50,SN,,4,,GE,,"Fredericksburg, City of",VA,3.4,3.4
2450,Stafford,3069,VA,US.1,51,SN,,,,GE,,Stafford,VA,15.95,16
2451,Prince William,3041,VA,US.1,52,SN,,,,GE,,Prince William,VA,12.46,12.5
2452,Fairfax,2975,VA,US.1,53,SN,,,,GE,,Fairfax,VA,14.87,14.9
2453,"Alexandria, City of",2939,VA,US.1,54,SN,,5,,GE,,"Alexandria, City of",VA,3.46,3.5
2454,Arlington,2937,VA,US.1,55,SN,,5,1,GE,,Arlington,VA,2.47,2.5
2455,District of Columbia,327,DC,US.1,56,SN,,,,GE,,District of Columbia,DC,7.07,7.1
2456,Prince George's,1219,MD,US.1,57,SN,,,,GE,,Prince George's,MD,14.19,14.2
2457,Howard,1216,MD,US.1,58,SN,,,,GE,,Howard,MD,10.98,11
2458,Baltimore,1205,MD,US.1,59,SN,Reentry from North,9,1,GE,2003,Baltimore,MD,3.7,3.7
2459,"Baltimore, City of",1206,MD,US.1,60,SN,,9,,GE,,Baltimore City,MD,11.9,13.9
2460,Baltimore,1205,MD,US.1,61,SN,Reentry from South,9,1,GE,3003,Baltimore,MD,10.7,10.9
2461,Harford,1215,MD,US.1,62,SN,,,,GE,,Harford,MD,19.95,19.9
2462,Cecil,1210,MD,US.1,63,SN,,,,GE,,Cecil,MD,9.32,9.3
2463,Chester,2273,PA,US.1,64,SN,,,,GE,,Chester,PA,27.89,27.9
2464,Delaware,2281,PA,US.1,65,SN,,,,GE,,Delaware,PA,19.32,19.4
2465,Montgomery,2304,PA,US.1,66,SN,"Abuts, to the North",,,GE,,Montgomery,PA,1.79,1.2
2466,Philadelphia,2309,PA,US.1,67,SN,,,,GE,,Philadelphia,PA,18.48,19
2467,Bucks,2267,PA,US.1,68,SN,,,,GE,,Bucks,PA,13.74,13.7
2468,Mercer,1795,NJ,US.1,69,SN,,,,GE,,Mercer,NJ,12.06,12.1
2469,Middlesex,1796,NJ,US.1,70,SN,,,,GE,,Middlesex,NJ,26.57,26.6
2470,Union,1804,NJ,US.1,71,SN,,,,GE,,Union,NJ,7.91,7.9
2471,Essex,1791,NJ,US.1,72,SN,,,,GE,,Essex,NJ,5.69,5.7
2472,Hudson,1793,NJ,US.1,73,SN,,,,GE,,Hudson,NJ,8.83,8.8
2473,Bergen,1786,NJ,US.1,74,SN,,,,GE,,Bergen,NJ,5.51,5.5
2474,New York,1869,NY,US.1,75,SN,,,,GE,,New York,NY,1.34,1.3
2475,Bronx,1841,NY,US.1,76,SN,,,,GE,,Bronx,NY,7.55,7.5
2476,Westchester,1898,NY,US.1,77,SN,,,,GE,,Westchester,NY,12.68,12.7
2477,Western Connecticut,323,CT,US.1,78,SN,,,,GE,,Western Connecticut,CT,22.77,22.8
2478,Greater Bridgeport,316,CT,US.1,79,SN,,,,GE,,Greater Bridgeport,CT,12.52,12.5
2479,South Central Connecticut,321,CT,US.1,80,SN,,,,GE,,South Central Connecticut,CT,35.21,35.2
2480,Lower Connecticut River Valley,317,CT,US.1,81,SN,,,,GE,,Lower Connecticut River Valley,CT,17.86,17.9
2481,Southeastern Connecticut,322,CT,US.1,82,SN,,,,GE,,Southeastern Connecticut,CT,28.73,28.7
2482,Washington,2408,RI,US.1,83,SN,,,,GE,,Washington,RI,36.31,36.3
2483,Kent,2405,RI,US.1,84,SN,,,,GE,,Kent,RI,10.17,10.2
2484,Providence,2407,RI,US.1,85,SN,,,,GE,,Providence,RI,10.61,10.6
2485,Bristol,1229,MA,US.1,86,SN,,,,GE,,Bristol,MA,7.92,7.9
